,spec,count,plot.id,compartment
5496,LM,1,N15 _1_40,reg_unlogged
5497,LM,1,N15 _1_40,reg_unlogged
5498,LM,1,N15 _1_40,reg_unlogged
5499,LM,1,N15 _1_40,reg_unlogged
5500,TH,1,N15 _1_40,reg_unlogged
5501,LM,1,N15 _1_40,reg_unlogged
5502,LM,1,N15 _1_40,reg_unlogged
5503,BP,1,N15 _1_40,reg_unlogged
5504,CYA,1,N15 _1_40,reg_unlogged
5505,CYA,1,N15 _1_40,reg_unlogged
5506,CYA,1,N15 _1_40,reg_unlogged
5507,LM,1,N15 _1_40,reg_unlogged
5508,LM,1,N15 _1_40,reg_unlogged
5509,LM,1,N15 _1_40,reg_unlogged
5510,COG,1,N15 _1_40,reg_unlogged
5511,GS,1,N15 _1_40,reg_unlogged
5512,CMI,1,N15 _1_40,reg_unlogged
5513,TH,1,N15 _1_40,reg_unlogged
5514,LM,1,N15 _1_40,reg_unlogged
5515,LM,1,N15 _1_40,reg_unlogged
5516,MA,1,N15 _1_40,reg_unlogged
5517,MA,1,N15 _1_40,reg_unlogged
5518,CITROPSIS,1,N15 _1_40,reg_unlogged
5519,CITROPSIS,1,N15 _1_40,reg_unlogged
5520,LM,1,N15 _1_40,reg_unlogged
5521,LM,1,N15 _1_40,reg_unlogged
5522,AZ,1,N15 _1_40,reg_unlogged
5523,MDI,1,N15 _1_40,reg_unlogged
5524,CYA,1,N15 _1_40,reg_unlogged
5525,LM,1,N15 _1_40,reg_unlogged
5526,LM,1,N15 _1_40,reg_unlogged
5527,TH,1,N15 _1_40,reg_unlogged
5528,CAL,1,N15 _1_40,reg_unlogged
5529,TRP,1,N15 _1_40,reg_unlogged
5530,RI,1,N15 _1_40,reg_unlogged
5531,RI,1,N15 _1_40,reg_unlogged
5532,RI,1,N15 _1_40,reg_unlogged
5533,RI,1,N15 _1_40,reg_unlogged
5534,CYA,1,N15 _1_40,reg_unlogged
5535,RI,1,N15 _1_40,reg_unlogged
5536,RI,1,N15 _1_40,reg_unlogged
5537,RI,1,N15 _1_40,reg_unlogged
5538,RI,1,N15 _1_40,reg_unlogged
5539,RI,1,N15 _1_40,reg_unlogged
5540,LM,1,N15 _1_40,reg_unlogged
5541,LM,1,N15 _1_40,reg_unlogged
5542,RI,1,N15 _1_40,reg_unlogged
5543,COG,1,N15 _1_40,reg_unlogged
5544,COG,1,N15 _1_40,reg_unlogged
5545,LM,1,N15 _1_40,reg_unlogged
5546,RI,1,N15 _1_40,reg_unlogged
5547,RI,1,N15 _1_40,reg_unlogged
5548,RI,1,N15 _1_40,reg_unlogged
5549,LM,1,N15 _1_40,reg_unlogged
5550,MA,1,N15 _1_40,reg_unlogged
5551,COG,1,N15 _1_40,reg_unlogged
5552,RI,1,N15 _1_40,reg_unlogged
5553,COG,1,N15 _1_40,reg_unlogged
5554,RI,1,N15 _1_50,reg_unlogged
5555,RI,1,N15 _1_50,reg_unlogged
5556,RI,1,N15 _1_50,reg_unlogged
5557,RI,1,N15 _1_50,reg_unlogged
5558,RI,1,N15 _1_50,reg_unlogged
5559,RI,1,N15 _1_50,reg_unlogged
5560,RI,1,N15 _1_50,reg_unlogged
5561,RI,1,N15 _1_50,reg_unlogged
5562,RI,1,N15 _1_50,reg_unlogged
5563,RI,1,N15 _1_50,reg_unlogged
5564,RI,1,N15 _1_50,reg_unlogged
5565,RI,1,N15 _1_50,reg_unlogged
5566,RI,1,N15 _1_50,reg_unlogged
5567,LM,1,N15 _1_50,reg_unlogged
5568,LM,1,N15 _1_50,reg_unlogged
5569,LM,1,N15 _1_50,reg_unlogged
5570,RI,1,N15 _1_50,reg_unlogged
5571,LM,1,N15 _1_50,reg_unlogged
5572,LM,1,N15 _1_50,reg_unlogged
5573,LM,1,N15 _1_50,reg_unlogged
5574,LM,1,N15 _1_50,reg_unlogged
5575,RI,1,N15 _1_50,reg_unlogged
5576,RI,1,N15 _1_50,reg_unlogged
5577,MA,1,N15 _1_50,reg_unlogged
5578,LM,1,N15 _1_50,reg_unlogged
5579,LM,1,N15 _1_50,reg_unlogged
5580,LM,1,N15 _1_50,reg_unlogged
5581,LM,1,N15 _1_50,reg_unlogged
5582,TH,1,N15 _1_50,reg_unlogged
5583,RI,1,N15 _1_50,reg_unlogged
5584,RI,1,N15 _1_50,reg_unlogged
5585,TH,1,N15 _1_50,reg_unlogged
5586,LM,1,N15 _1_50,reg_unlogged
5587,LM,1,N15 _1_50,reg_unlogged
5588,LM,1,N15 _1_50,reg_unlogged
5589,RI,1,N15 _1_50,reg_unlogged
5590,RI,1,N15 _1_50,reg_unlogged
5591,LM,1,N15 _1_50,reg_unlogged
5592,LM,1,N15 _1_50,reg_unlogged
5593,LM,1,N15 _1_50,reg_unlogged
5594,LM,1,N15 _1_50,reg_unlogged
5595,LM,1,N15 _1_50,reg_unlogged
5596,LM,1,N15 _1_50,reg_unlogged
5597,LM,1,N15 _1_50,reg_unlogged
5598,RI,1,N15 _1_50,reg_unlogged
5599,CYA,1,N15 _1_50,reg_unlogged
5600,AZ,1,N15 _1_50,reg_unlogged
5601,LYC,1,N15 _1_50,reg_unlogged
5602,LM,1,N15 _1_50,reg_unlogged
5603,LM,1,N15 _1_50,reg_unlogged
5604,LM,1,N15 _1_50,reg_unlogged
5605,LM,1,N15 _1_50,reg_unlogged
5606,LM,1,N15 _1_50,reg_unlogged
5607,LM,1,N15 _1_50,reg_unlogged
5608,TRP,1,N15 _1_50,reg_unlogged
5609,LM,1,N15 _1_50,reg_unlogged
5610,RI,1,N15 _1_50,reg_unlogged
5611,BEH,1,N15 _1_50,reg_unlogged
5612,RI,1,N15 _1_50,reg_unlogged
5613,BEH,1,N15 _1_50,reg_unlogged
5614,MOL,1,N15 _1_50,reg_unlogged
5615,MA,1,N15 _1_50,reg_unlogged
5616,LM,1,N15 _1_50,reg_unlogged
5617,CYA,1,N15 _1_50,reg_unlogged
5618,BEH,1,N15 _1_50,reg_unlogged
5619,LM,1,N15 _1_50,reg_unlogged
5620,LM,1,N15 _1_50,reg_unlogged
5621,CMI,1,N15 _1_50,reg_unlogged
5622,LM,1,N15 _1_50,reg_unlogged
5623,COG,1,N15 _1_50,reg_unlogged
5624,BEH,1,N15 _1_50,reg_unlogged
5625,MA,1,N15 _1_50,reg_unlogged
5626,RI,1,N15 _1_50,reg_unlogged
5627,MYH,1,N15 _1_50,reg_unlogged
5628,LM,1,N15 _1_60,reg_unlogged
5629,LM,1,N15 _1_60,reg_unlogged
5630,LM,1,N15 _1_60,reg_unlogged
5631,RI,1,N15 _1_60,reg_unlogged
5632,RI,1,N15 _1_60,reg_unlogged
5633,LM,1,N15 _1_60,reg_unlogged
5634,LM,1,N15 _1_60,reg_unlogged
5635,LM,1,N15 _1_60,reg_unlogged
5636,RI,1,N15 _1_60,reg_unlogged
5637,RI,1,N15 _1_60,reg_unlogged
5638,RI,1,N15 _1_60,reg_unlogged
5639,LM,1,N15 _1_60,reg_unlogged
5640,CYA,1,N15 _1_60,reg_unlogged
5641,TH,1,N15 _1_60,reg_unlogged
5642,CYA,1,N15 _1_60,reg_unlogged
5643,LM,1,N15 _1_60,reg_unlogged
5644,TN,1,N15 _1_60,reg_unlogged
5645,RI,1,N15 _1_60,reg_unlogged
5646,RI,1,N15 _1_60,reg_unlogged
5647,CAL,1,N15 _1_60,reg_unlogged
5648,LM,1,N15 _1_60,reg_unlogged
5649,MA,1,N15 _1_60,reg_unlogged
5650,LM,1,N15 _1_60,reg_unlogged
5651,RI,1,N15 _1_60,reg_unlogged
5652,LM,1,N15 _1_60,reg_unlogged
5653,RI,1,N15 _1_60,reg_unlogged
5654,LM,1,N15 _1_60,reg_unlogged
5655,LM,1,N15 _1_60,reg_unlogged
5656,RI,1,N15 _1_60,reg_unlogged
5657,RI,1,N15 _1_60,reg_unlogged
5658,CYA,1,N15 _1_60,reg_unlogged
5659,LM,1,N15 _1_60,reg_unlogged
5660,LM,1,N15 _1_60,reg_unlogged
5661,LM,1,N15 _1_60,reg_unlogged
5662,LM,1,N15 _1_60,reg_unlogged
5663,CAL,1,N15 _1_60,reg_unlogged
5664,CAL,1,N15 _1_60,reg_unlogged
5665,TH,1,N15 _1_60,reg_unlogged
5666,MYH,1,N15 _1_60,reg_unlogged
5667,MYH,1,N15 _1_60,reg_unlogged
5668,AZ,1,N15 _1_60,reg_unlogged
5669,CYA,1,N15 _1_60,reg_unlogged
5670,LM,1,N15 _1_60,reg_unlogged
5671,CMI,1,N15 _1_60,reg_unlogged
5672,TRR,1,N15 _1_60,reg_unlogged
5673,CYA,1,N15 _1_60,reg_unlogged
5674,TRR,1,N15 _1_60,reg_unlogged
5675,TRR,1,N15 _1_60,reg_unlogged
5676,ANL,1,N15 _1_60,reg_unlogged
5677,GS,1,N15 _1_60,reg_unlogged
5678,TAF,1,N15 _1_60,reg_unlogged
5679,RI,1,N15 _1_70,reg_unlogged
5680,RI,1,N15 _1_70,reg_unlogged
5681,CYA,1,N15 _1_70,reg_unlogged
5682,RI,1,N15 _1_70,reg_unlogged
5683,RI,1,N15 _1_70,reg_unlogged
5684,RI,1,N15 _1_70,reg_unlogged
5685,KA,1,N15 _1_70,reg_unlogged
5686,LYC,1,N15 _1_70,reg_unlogged
5687,RI,1,N15 _1_70,reg_unlogged
5688,RI,1,N15 _1_70,reg_unlogged
5689,RI,1,N15 _1_70,reg_unlogged
5690,RI,1,N15 _1_70,reg_unlogged
5691,MA,1,N15 _1_70,reg_unlogged
5692,CMI,1,N15 _1_70,reg_unlogged
5693,LM,1,N15 _1_70,reg_unlogged
5694,RI,1,N15 _1_70,reg_unlogged
5695,RI,1,N15 _1_70,reg_unlogged
5696,MA,1,N15 _1_70,reg_unlogged
5697,MA,1,N15 _1_70,reg_unlogged
5698,RI,1,N15 _1_70,reg_unlogged
5699,RI,1,N15 _1_70,reg_unlogged
5700,RI,1,N15 _1_70,reg_unlogged
5701,RI,1,N15 _1_70,reg_unlogged
5702,RI,1,N15 _1_70,reg_unlogged
5703,RD,1,N15 _1_70,reg_unlogged
5704,TH,1,N15 _1_70,reg_unlogged
5705,LM,1,N15 _1_70,reg_unlogged
5706,RI,1,N15 _1_70,reg_unlogged
5707,RI,1,N15 _1_70,reg_unlogged
5708,LM,1,N15 _1_70,reg_unlogged
5709,TRR,1,N15 _1_70,reg_unlogged
5710,CPR,1,N15 _1_70,reg_unlogged
5711,CMI,1,N15 _1_70,reg_unlogged
5712,LM,1,N15 _1_70,reg_unlogged
5713,MA,1,N15 _1_70,reg_unlogged
5714,MA,1,N15 _1_70,reg_unlogged
5715,LM,1,N15 _1_70,reg_unlogged
5716,MA,1,N15 _1_70,reg_unlogged
5717,LM,1,N15 _1_70,reg_unlogged
5718,RI,1,N15 _1_70,reg_unlogged
5719,CYA,1,N15 _1_70,reg_unlogged
5720,CYA,1,N15 _1_70,reg_unlogged
5721,LM,1,N15 _1_70,reg_unlogged
5722,LM,1,N15 _1_70,reg_unlogged
5723,CYA,1,N15 _1_70,reg_unlogged
5724,RI,1,N15 _1_70,reg_unlogged
5725,CYA,1,N15 _1_70,reg_unlogged
5726,RI,1,N15 _1_70,reg_unlogged
5727,ANL,1,N15 _1_70,reg_unlogged
5728,MA,1,N15 _1_70,reg_unlogged
5729,LM,1,N15 _1_70,reg_unlogged
5730,MA,1,N15 _1_70,reg_unlogged
5731,TRP,1,N15 _1_70,reg_unlogged
5732,BEH,1,N15 _1_70,reg_unlogged
5733,RI,1,N15 _1_70,reg_unlogged
5734,LM,1,N15 _1_70,reg_unlogged
5735,RI,1,N15 _1_70,reg_unlogged
5736,LM,1,N15 _1_70,reg_unlogged
5737,LM,1,N15 _1_70,reg_unlogged
5738,LM,1,N15 _1_70,reg_unlogged
5739,LM,1,N15 _1_70,reg_unlogged
5740,RD,1,N15 _1_70,reg_unlogged
5741,RI,1,N15 _1_70,reg_unlogged
5742,RI,1,N15 _1_70,reg_unlogged
5743,LM,1,N15 _1_70,reg_unlogged
5744,LM,1,N15 _1_70,reg_unlogged
5745,LM,1,N15 _1_70,reg_unlogged
5746,KA,1,N15 _1_70,reg_unlogged
5747,LM,1,N15 _1_70,reg_unlogged
5748,UNK,1,N15 _1_70,reg_unlogged
5749,LM,1,N15 _1_70,reg_unlogged
5750,LM,1,N15 _1_70,reg_unlogged
5751,LM,1,N15 _1_70,reg_unlogged
5752,LM,1,N15 _1_70,reg_unlogged
5753,KA,1,N15 _1_70,reg_unlogged
5754,LM,1,N15 _1_70,reg_unlogged
5755,LYC,1,N15 _1_70,reg_unlogged
5756,KA,1,N15 _1_70,reg_unlogged
5757,KA,1,N15 _1_70,reg_unlogged
5758,LM,1,N15 _1_70,reg_unlogged
5759,LM,1,N15 _1_70,reg_unlogged
5760,CMI,1,N15 _1_70,reg_unlogged
5761,LM,1,N15 _1_70,reg_unlogged
5762,LM,1,N15 _1_70,reg_unlogged
5763,LM,1,N15 _1_70,reg_unlogged
5764,KA,1,N15 _1_70,reg_unlogged
5765,KA,1,N15 _1_70,reg_unlogged
5766,UNK,1,N15 _1_70,reg_unlogged
5767,KA,1,N15 _1_70,reg_unlogged
5768,TN,1,N15 _1_70,reg_unlogged
5769,CAL,1,N15 _1_70,reg_unlogged
5770,CYA,1,N15 _1_70,reg_unlogged
5771,RI,1,N15 _1_70,reg_unlogged
5772,LM,1,N15 _1_70,reg_unlogged
5773,RI,1,N15 _1_70,reg_unlogged
5774,UNK,1,N15 _1_70,reg_unlogged
5775,LM,1,N15 _1_70,reg_unlogged
5776,LM,1,N15 _1_70,reg_unlogged
5777,CMI,1,N15 _1_70,reg_unlogged
5778,LM,1,N15 _1_70,reg_unlogged
5779,LM,1,N15 _1_70,reg_unlogged
5780,LM,1,N15 _1_70,reg_unlogged
5781,LM,1,N15 _1_70,reg_unlogged
5782,LM,1,N15 _1_70,reg_unlogged
5783,LM,1,N15 _1_70,reg_unlogged
5784,COG,1,N15 _1_80,reg_unlogged
5785,GS,1,N15 _1_80,reg_unlogged
5786,GS,1,N15 _1_80,reg_unlogged
5787,LM,1,N15 _1_80,reg_unlogged
5788,KA,1,N15 _1_80,reg_unlogged
5789,CWI,1,N15 _1_80,reg_unlogged
5790,LM,1,N15 _1_80,reg_unlogged
5791,TAF,1,N15 _1_80,reg_unlogged
5792,RI,1,N15 _1_80,reg_unlogged
5793,KA,1,N15 _1_80,reg_unlogged
5794,LM,1,N15 _1_80,reg_unlogged
5795,GS,1,N15 _1_80,reg_unlogged
5796,GS,1,N15 _1_80,reg_unlogged
5797,COG,1,N15 _1_80,reg_unlogged
5798,LM,1,N15 _1_80,reg_unlogged
5799,LM,1,N15 _1_80,reg_unlogged
5800,LM,1,N15 _1_80,reg_unlogged
5801,LM,1,N15 _1_80,reg_unlogged
5802,LM,1,N15 _1_80,reg_unlogged
5803,LM,1,N15 _1_80,reg_unlogged
5804,LM,1,N15 _1_80,reg_unlogged
5805,LM,1,N15 _1_80,reg_unlogged
5806,LM,1,N15 _1_80,reg_unlogged
5807,LM,1,N15 _1_80,reg_unlogged
5808,LM,1,N15 _1_80,reg_unlogged
5809,LM,1,N15 _1_80,reg_unlogged
5810,LM,1,N15 _1_80,reg_unlogged
5811,LM,1,N15 _1_80,reg_unlogged
5812,LM,1,N15 _1_80,reg_unlogged
5813,RI,1,N15 _1_80,reg_unlogged
5814,ANT,1,N15 _1_80,reg_unlogged
5815,DU,1,N15 _1_80,reg_unlogged
5816,LM,1,N15 _1_80,reg_unlogged
5817,KA,1,N15 _1_80,reg_unlogged
5818,LM,1,N15 _1_80,reg_unlogged
5819,GS,1,N15 _1_80,reg_unlogged
5820,MA,1,N15 _1_80,reg_unlogged
5821,LM,1,N15 _1_80,reg_unlogged
5822,ANT,1,N15 _1_80,reg_unlogged
5823,LM,1,N15 _1_80,reg_unlogged
5824,LM,1,N15 _1_80,reg_unlogged
5825,LM,1,N15 _1_80,reg_unlogged
5826,CAL,1,N15 _1_80,reg_unlogged
5827,LM,1,N15 _1_80,reg_unlogged
5828,LM,1,N15 _1_80,reg_unlogged
5829,RI,1,N15 _1_80,reg_unlogged
5830,LM,1,N15 _1_80,reg_unlogged
5831,LM,1,N15 _1_80,reg_unlogged
5832,LM,1,N15 _1_80,reg_unlogged
5833,LM,1,N15 _1_80,reg_unlogged
5834,LM,1,N15 _1_80,reg_unlogged
5835,LM,1,N15 _1_80,reg_unlogged
5836,LM,1,N15 _1_80,reg_unlogged
5837,CAL,1,N15 _1_80,reg_unlogged
5838,LM,1,N15 _1_80,reg_unlogged
5839,LM,1,N15 _1_80,reg_unlogged
5840,MA,1,N15 _1_80,reg_unlogged
5841,CYA,1,N15 _1_80,reg_unlogged
5842,RI,1,N15 _1_80,reg_unlogged
5843,CAL,1,N15 _1_80,reg_unlogged
5844,LM,1,N15 _1_80,reg_unlogged
5845,RI,1,N15 _1_80,reg_unlogged
5846,DS,1,N15 _1_80,reg_unlogged
5847,RI,1,N15 _1_80,reg_unlogged
5848,RI,1,N15 _1_80,reg_unlogged
5849,RI,1,N15 _1_80,reg_unlogged
5850,LM,1,N15 _1_80,reg_unlogged
5851,RD,1,N15 _1_80,reg_unlogged
5852,CITROPSIS,1,N15 _1_80,reg_unlogged
5853,RI,1,N15 _1_80,reg_unlogged
5854,RI,1,N15 _1_80,reg_unlogged
5855,LM,1,N15 _1_80,reg_unlogged
5856,LM,1,N15 _1_80,reg_unlogged
5857,RI,1,N15 _1_80,reg_unlogged
5858,RI,1,N15 _1_80,reg_unlogged
5859,KA,1,N15 _1_80,reg_unlogged
5860,TAF,1,N15 _1_80,reg_unlogged
5861,RI,1,N15 _1_80,reg_unlogged
5862,KA,1,N15 _1_80,reg_unlogged
5863,CMI,1,N15 _1_80,reg_unlogged
5864,RI,1,N15 _1_80,reg_unlogged
5865,RI,1,N15 _1_80,reg_unlogged
5866,TH,1,N15 _1_80,reg_unlogged
5867,MD,1,N15 _1_80,reg_unlogged
5868,RI,1,N15 _1_80,reg_unlogged
5869,ANL,1,N15 _1_80,reg_unlogged
5870,LM,1,N15 _1_90,reg_unlogged
5871,TAF,1,N15 _1_90,reg_unlogged
5872,LM,1,N15 _1_90,reg_unlogged
5873,CYA,1,N15 _1_90,reg_unlogged
5874,LM,1,N15 _1_90,reg_unlogged
5875,RI,1,N15 _1_90,reg_unlogged
5876,LM,1,N15 _1_90,reg_unlogged
5877,LM,1,N15 _1_90,reg_unlogged
5878,CYA,1,N15 _1_90,reg_unlogged
5879,LM,1,N15 _1_90,reg_unlogged
5880,GS,1,N15 _1_90,reg_unlogged
5881,LM,1,N15 _1_90,reg_unlogged
5882,LM,1,N15 _1_90,reg_unlogged
5883,LM,1,N15 _1_90,reg_unlogged
5884,LM,1,N15 _1_90,reg_unlogged
5885,CYA,1,N15 _1_90,reg_unlogged
5886,CYA,1,N15 _1_90,reg_unlogged
5887,DU,1,N15 _1_90,reg_unlogged
5888,CMI,1,N15 _1_90,reg_unlogged
5889,DU,1,N15 _1_90,reg_unlogged
5890,RI,1,N15 _1_90,reg_unlogged
5891,RI,1,N15 _1_90,reg_unlogged
5892,RI,1,N15 _1_90,reg_unlogged
5893,RI,1,N15 _1_90,reg_unlogged
5894,RI,1,N15 _1_90,reg_unlogged
5895,RI,1,N15 _1_90,reg_unlogged
5896,RI,1,N15 _1_90,reg_unlogged
5897,RI,1,N15 _1_90,reg_unlogged
5898,RI,1,N15 _1_90,reg_unlogged
5899,RI,1,N15 _1_90,reg_unlogged
5900,RI,1,N15 _1_90,reg_unlogged
5901,RI,1,N15 _1_90,reg_unlogged
5902,RI,1,N15 _1_90,reg_unlogged
5903,RI,1,N15 _1_90,reg_unlogged
5904,RI,1,N15 _1_90,reg_unlogged
5905,RI,1,N15 _1_90,reg_unlogged
5906,RI,1,N15 _1_90,reg_unlogged
5907,RI,1,N15 _1_90,reg_unlogged
5908,RI,1,N15 _1_90,reg_unlogged
5909,RI,1,N15 _1_90,reg_unlogged
5910,RI,1,N15 _1_90,reg_unlogged
5911,RI,1,N15 _1_90,reg_unlogged
5912,RI,1,N15 _1_90,reg_unlogged
5913,RI,1,N15 _1_90,reg_unlogged
5914,RI,1,N15 _1_90,reg_unlogged
5915,RI,1,N15 _1_90,reg_unlogged
5916,RI,1,N15 _1_90,reg_unlogged
5917,RI,1,N15 _1_90,reg_unlogged
5918,RI,1,N15 _1_90,reg_unlogged
5919,CZE,1,N15 _1_90,reg_unlogged
5920,COG,1,N15 _1_90,reg_unlogged
5921,RI,1,N15 _1_90,reg_unlogged
5922,RI,1,N15 _1_90,reg_unlogged
5923,RI,1,N15 _1_90,reg_unlogged
5924,RI,1,N15 _1_90,reg_unlogged
5925,RI,1,N15 _1_90,reg_unlogged
5926,RI,1,N15 _1_90,reg_unlogged
5927,RI,1,N15 _1_90,reg_unlogged
5928,RI,1,N15 _1_90,reg_unlogged
5929,LM,1,N15 _1_90,reg_unlogged
5930,TN,1,N15 _1_90,reg_unlogged
5931,GC,1,N15 _1_90,reg_unlogged
5932,CYA,1,N15 _1_90,reg_unlogged
5933,LM,1,N15 _1_90,reg_unlogged
5934,LM,1,N15 _1_90,reg_unlogged
5935,RI,1,N15 _1_90,reg_unlogged
5936,LM,1,N15 _1_90,reg_unlogged
5937,RI,1,N15 _1_100,reg_unlogged
5938,CMI,1,N15 _1_100,reg_unlogged
5939,RI,1,N15 _1_100,reg_unlogged
5940,GS,1,N15 _1_100,reg_unlogged
5941,LM,1,N15 _1_100,reg_unlogged
5942,LM,1,N15 _1_100,reg_unlogged
5943,RI,1,N15 _1_100,reg_unlogged
5944,RI,1,N15 _1_100,reg_unlogged
5945,RI,1,N15 _1_100,reg_unlogged
5946,RI,1,N15 _1_100,reg_unlogged
5947,LM,1,N15 _1_100,reg_unlogged
5948,LM,1,N15 _1_100,reg_unlogged
5949,LM,1,N15 _1_100,reg_unlogged
5950,LM,1,N15 _1_100,reg_unlogged
5951,LM,1,N15 _1_100,reg_unlogged
5952,LM,1,N15 _1_100,reg_unlogged
5953,RI,1,N15 _1_100,reg_unlogged
5954,RI,1,N15 _1_100,reg_unlogged
5955,LM,1,N15 _1_100,reg_unlogged
5956,RI,1,N15 _1_100,reg_unlogged
5957,RI,1,N15 _1_100,reg_unlogged
5958,RI,1,N15 _1_100,reg_unlogged
5959,RI,1,N15 _1_100,reg_unlogged
5960,TRP,1,N15 _1_100,reg_unlogged
5961,CMI,1,N15 _1_100,reg_unlogged
5962,RI,1,N15 _1_100,reg_unlogged
5963,RI,1,N15 _1_100,reg_unlogged
5964,RI,1,N15 _1_100,reg_unlogged
5965,RI,1,N15 _1_100,reg_unlogged
5966,RI,1,N15 _1_100,reg_unlogged
5967,CMI,1,N15 _1_100,reg_unlogged
5968,CMI,1,N15 _1_100,reg_unlogged
5969,ANT,1,N15 _1_100,reg_unlogged
5970,BEH,1,N15 _1_100,reg_unlogged
5971,TH,1,N15 _1_100,reg_unlogged
5972,TN,1,N15 _1_100,reg_unlogged
5973,TN,1,N15 _1_100,reg_unlogged
5974,RI,1,N15 _1_100,reg_unlogged
5975,LM,1,N15 _1_100,reg_unlogged
5976,LM,1,N15 _1_100,reg_unlogged
5977,RI,1,N15 _1_100,reg_unlogged
5978,RI,1,N15 _1_100,reg_unlogged
5979,RI,1,N15 _1_100,reg_unlogged
5980,RI,1,N15 _1_100,reg_unlogged
5981,CYA,1,N15 _1_100,reg_unlogged
5982,CYA,1,N15 _1_100,reg_unlogged
5983,CYA,1,N15 _1_100,reg_unlogged
5984,CYA,1,N15 _1_100,reg_unlogged
5985,CYA,1,N15 _1_100,reg_unlogged
5986,CYA,1,N15 _1_100,reg_unlogged
5987,TRP,1,N15 _1_100,reg_unlogged
5988,LM,1,N15 _1_100,reg_unlogged
5989,CYA,1,N15 _1_100,reg_unlogged
5990,CYA,1,N15 _1_100,reg_unlogged
5991,CYA,1,N15 _1_100,reg_unlogged
5992,CYA,1,N15 _1_100,reg_unlogged
5993,CYA,1,N15 _1_100,reg_unlogged
5994,CYA,1,N15 _1_100,reg_unlogged
5995,TAF,1,N15 _1_100,reg_unlogged
5996,RI,1,N15 _1_100,reg_unlogged
5997,RI,1,N15 _1_100,reg_unlogged
5998,RI,1,N15 _1_100,reg_unlogged
5999,RI,1,N15 _1_100,reg_unlogged
6000,RI,1,N15 _1_100,reg_unlogged
6001,RI,1,N15 _1_100,reg_unlogged
6002,RI,1,N15 _1_100,reg_unlogged
6003,RI,1,N15 _1_100,reg_unlogged
6004,RI,1,N15 _1_100,reg_unlogged
6005,RI,1,N15 _1_100,reg_unlogged
6006,RI,1,N15 _1_100,reg_unlogged
6007,RI,1,N15 _1_100,reg_unlogged
6008,RI,1,N15 _1_100,reg_unlogged
6009,RI,1,N15 _1_100,reg_unlogged
6010,RI,1,N15 _1_100,reg_unlogged
6011,RI,1,N15 _1_100,reg_unlogged
6012,RI,1,N15 _1_100,reg_unlogged
6013,RI,1,N15 _1_100,reg_unlogged
6014,RI,1,N15 _1_100,reg_unlogged
6015,RI,1,N15 _1_100,reg_unlogged
6016,RI,1,N15 _1_100,reg_unlogged
6017,RI,1,N15 _1_100,reg_unlogged
6018,CMI,1,N15 _1_100,reg_unlogged
6019,FUE,1,N15 _1_100,reg_unlogged
6020,TH,1,N15 _1_100,reg_unlogged
6021,RI,1,N15 _1_100,reg_unlogged
6022,RI,1,N15 _1_100,reg_unlogged
6023,RI,1,N15 _1_100,reg_unlogged
6024,RI,1,N15 _1_100,reg_unlogged
6025,RI,1,N15 _1_100,reg_unlogged
6026,RI,1,N15 _1_100,reg_unlogged
6027,RI,1,N15 _1_100,reg_unlogged
6028,RI,1,N15 _1_100,reg_unlogged
6029,RI,1,N15 _1_100,reg_unlogged
6030,RI,1,N15 _1_100,reg_unlogged
6031,RI,1,N15 _1_100,reg_unlogged
6032,RI,1,N15 _1_100,reg_unlogged
6033,LM,1,N15 _1_100,reg_unlogged
6034,LM,1,N15 _1_100,reg_unlogged
6035,RI,1,N15 _1_100,reg_unlogged
6036,RI,1,N15 _1_100,reg_unlogged
6037,RI,1,N15 _1_100,reg_unlogged
6038,RI,1,N15 _1_100,reg_unlogged
6039,RI,1,N15 _1_100,reg_unlogged
6040,TN,1,N15 _1_100,reg_unlogged
6041,TRR,1,N15 _1_100,reg_unlogged
6042,RI,1,N15 _1_100,reg_unlogged
6043,RI,1,N15 _1_100,reg_unlogged
6044,RI,1,N15 _1_100,reg_unlogged
6045,RI,1,N15 _1_100,reg_unlogged
6046,RI,1,N15 _1_100,reg_unlogged
6047,RI,1,N15 _1_100,reg_unlogged
6048,RI,1,N15 _1_100,reg_unlogged
6049,RI,1,N15 _1_100,reg_unlogged
6050,RI,1,N15 _1_100,reg_unlogged
6051,TH,1,N15 _1_100,reg_unlogged
6052,TH,1,N15 _1_100,reg_unlogged
6053,CYA,1,N15 _1_100,reg_unlogged
6054,LM,1,N15 _1_110,reg_unlogged
6055,CYA,1,N15 _1_110,reg_unlogged
6056,CYA,1,N15 _1_110,reg_unlogged
6057,COG,1,N15 _1_110,reg_unlogged
6058,CYA,1,N15 _1_110,reg_unlogged
6059,TN,1,N15 _1_110,reg_unlogged
6060,CYA,1,N15 _1_110,reg_unlogged
6061,CYA,1,N15 _1_110,reg_unlogged
6062,CYA,1,N15 _1_110,reg_unlogged
6063,CYA,1,N15 _1_110,reg_unlogged
6064,CYA,1,N15 _1_110,reg_unlogged
6065,CYA,1,N15 _1_110,reg_unlogged
6066,GS,1,N15 _1_110,reg_unlogged
6067,CYA,1,N15 _1_110,reg_unlogged
6068,CYA,1,N15 _1_110,reg_unlogged
6069,CYA,1,N15 _1_110,reg_unlogged
6070,CYA,1,N15 _1_110,reg_unlogged
6071,LM,1,N15 _1_110,reg_unlogged
6072,CYA,1,N15 _1_110,reg_unlogged
